,cmi,m_index,i_index,similarity_between_L1_and_L1-L2,similarity_between_L2_and_L1-L2,similarity_between_L1_and_L2,coherence,naturalness,readability,L1-L2,lang1_replaced_parts,lang2_replaced_parts,L1,L2,tokens,lids
77,45.24,0.98,0.36,0.97,0.94,0.93,3,3,2,"Pero les digo aquí now that me comprometo a ver este project done, para ver, si, within this decade, podemos finally have en nuestras manos la rule for nuestro universo y know dónde yace nuestro universo in the space of all possible universes","['ahora', 'proyecto realizado', 'tener en nuestras manos', 'regla de', 'saber', 'en el espacio de']","['now', 'project done', 'have en nuestras manos', 'rule for', 'know', 'in the space of']","Pero les digo aquí ahora que me comprometo a ver este proyecto realizado, para ver, si, dentro de esta década, podemos finalmente tener en nuestras manos la regla de nuestro universo y saber dónde yace nuestro universo en el espacio de todos los universos posibles","But I'll tell you, here today, that I'm committed to seeing this project done, to see if, within this decade, we can finally hold in our hands the rule for our universe and know where our universe lies in the space of all possible universes ...","['Pero', 'les', 'digo', 'aquí', 'now', 'that', 'me', 'comprometo', 'a', 'ver', 'este', 'project', 'done,', 'para', 'ver,', 'si,', 'within', 'this', 'decade,', 'podemos', 'finally', 'have', 'en', 'nuestras', 'manos', 'la', 'rule', 'for', 'nuestro', 'universo', 'y', 'know', 'dónde', 'yace', 'nuestro', 'universo', 'in', 'the', 'space', 'of', 'all', 'possible', 'universes']","['spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'eng', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'eng', 'other', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
78,36.84,0.87,0.4,0.93,0.95,0.9,2,2,2,"Entonces, pueden haber heard of esta giant clam que was discovered off the coast of northern Islandia que reached 405 years.","['oído', 'almeja gigante', 'descubierta', 'del norte de', 'llegó a los']","['heard of', 'giant clam', 'was discovered', 'of northern', 'reached']","Entonces, pueden haber oído de esta almeja gigante descubierta frente a las costas del norte de Islandia que llegó a los 405 años.","And then, you might have heard of this giant clam that was discovered off the coast of northern Iceland that reached 405 years old.","['Entonces,', 'pueden', 'haber', 'heard', 'of', 'esta', 'giant', 'clam', 'que', 'was', 'discovered', 'off', 'the', 'coast', 'of', 'northern', 'Islandia', 'que', 'reached', '405', 'years.']","['spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'eng', 'other', 'other']"
79,40.0,0.92,0.26,0.97,0.92,0.91,3,3,2,"Pero también hay veces en que los fotógrafos simplemente encounter things that are, cuando las vemos bien, just plain fun.","['se encuentran con cosas que son', 'pura diversión']","['encounter things that are', 'just plain fun']","Pero también hay veces en que los fotógrafos simplemente se encuentran con cosas que son, cuando las vemos bien, pura diversión.","But there are also times when photographers simply encounter things that are, when it comes down to it, just plain fun.","['Pero', 'también', 'hay', 'veces', 'en', 'que', 'los', 'fotógrafos', 'simplemente', 'encounter', 'things', 'that', 'are,', 'cuando', 'las', 'vemos', 'bien,', 'just', 'plain', 'fun.']","['spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng']"
80,25.0,0.6,0.19,0.92,0.99,0.9,2,2,2,Todas las personas que participate in social media networks belong to las mismas old demographic categories que media companies and advertisers have used in order to understand them.,"['participan', 'redes sociales', 'pertenecen a', 'vetustas', 'las empresas de medios y los anunciantes han usado']","['participate', 'social media networks', 'belong to', 'old', 'media companies and advertisers have used']",Todas las personas que participan en redes sociales pertenecen a las mismas categorías demográficas vetustas que las empresas de medios y los anunciantes han usado para entenderlas.,All the people who participate in social media networks belong to the same old demographic categories that media companies and advertisers have used in order to understand them.,"['Todas', 'las', 'personas', 'que', 'participate', 'in', 'social', 'media', 'networks', 'belong', 'to', 'las', 'mismas', 'old', 'demographic', 'categories', 'que', 'media', 'companies', 'and', 'advertisers', 'have', 'used', 'in', 'order', 'to', 'understand', 'them.']","['spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
81,33.33,0.8,0.23,0.95,0.87,0.84,3,2,2,"Es una gran tragedia que continúo arrastrando, y espero que todos ustedes carry this with you, de que la profesión continúa legitimizing publication of knowledge sin atribución de autoría, making them anonymous.","['se convenzan de esto', 'legitimando la publicación de conocimiento', 'dejándola en el anonimato']","['carry this with you', 'legitimizing publication of knowledge', 'making them anonymous']","Es una gran tragedia que continúo arrastrando, y espero que todos ustedes se convenzan de esto, de que la profesión continúa legitimando la publicación de conocimiento sin atribución de autoría, dejándola en el anonimato.",That is a great tragedy -- which I'm carrying still with me and I hope that all of you will carry this with you -- that the profession still legitimizes publication of knowledge of people without attributing them by making them anonymous.,"['Es', 'una', 'gran', 'tragedia', 'que', 'continúo', 'arrastrando,', 'y', 'espero', 'que', 'todos', 'ustedes', 'carry', 'this', 'with', 'you,', 'de', 'que', 'la', 'profesión', 'continúa', 'legitimizing', 'publication', 'of', 'knowledge', 'sin', 'atribución', 'de', 'autoría,', 'making', 'them', 'anonymous.']","['spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'other', 'spa', 'spa', 'spa', 'spa', 'spa', 'other', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng']"
82,38.1,0.89,0.36,0.93,0.89,0.85,3,3,3,"así, si todo va bien, van a tener designer bugs en tanques térmicos que están eating y digesting azúcares para excretar mejores biocombustibles.","['van a diseñar bichos', 'donde van a comer y digerir']","['van a tener designer bugs', 'que están eating y digesting']","así, si todo va bien, van a diseñar bichos en tanques térmicos donde van a comer y digerir azúcares para excretar mejores biocombustibles.","So, if all goes well, they're going to have designer bugs in warm vats that are eating and digesting sugars to excrete better biofuels.","['así,', 'si', 'todo', 'va', 'bien,', 'van', 'a', 'tener', 'designer', 'bugs', 'en', 'tanques', 'térmicos', 'que', 'están', 'eating', 'y', 'digesting', 'azúcares', 'para', 'excretar', 'mejores', 'biocombustibles.']","['spa', 'eng', 'spa', 'eng', 'spa', 'spa', 'eng', 'other', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'other', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa']"
83,34.29,0.82,0.2,0.97,0.97,0.95,3,3,2,"Hace algún tiempo cuando trabajaba para The New York Times, it was in the '80s, escribí un artículo sobre what was then a new problem en Nueva York -- it was homeless people on the streets.","['el New York Times', 'en los años 80', 'lo que entonces era un nuevo problema', 'las personas sin hogar que estaban en la calle']","['The New York Times', ""it was in the '80s"", 'what was then a new problem', 'it was homeless people on the streets']","Hace algún tiempo cuando trabajaba para el New York Times, en los años 80, escribí un artículo sobre lo que entonces era un nuevo problema en Nueva York -- las personas sin hogar que estaban en la calle.","Some time ago when I was working for The New York Times, it was in the '80s, I did an article on what was then a new problem in New York -- it was homeless people on the streets.","['Hace', 'algún', 'tiempo', 'cuando', 'trabajaba', 'para', 'The', 'New', 'York', 'Times,', 'it', 'was', 'in', 'the', ""'80s,"", 'escribí', 'un', 'artículo', 'sobre', 'what', 'was', 'then', 'a', 'new', 'problem', 'en', 'Nueva', 'York', '--', 'it', 'was', 'homeless', 'people', 'on', 'the', 'streets.']","['spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'eng', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
84,42.11,0.95,0.22,0.98,0.93,0.92,2,2,2,Probablemente piensen que la picture on the left es masculina y que la one on the right es femenina.,"['foto', 'de la izquierda', 'de la derecha', 'la de la']","['picture', 'on the left', 'on the right', 'the one on the']",Probablemente piensen que la foto de la izquierda es masculina y que la de la derecha es femenina.,"You probably think the picture on the left is male, the one on the right is female.","['Probablemente', 'piensen', 'que', 'la', 'picture', 'on', 'the', 'left', 'es', 'masculina', 'y', 'que', 'la', 'one', 'on', 'the', 'right', 'es', 'femenina.']","['spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa']"
85,46.15,0.99,0.28,0.95,0.89,0.85,3,2,2,"Esto demuestra, yo creo, que small, collective movements of change tal vez puedan move an entity tal como nuestro prison system en la direction of hope.","['pequeñas iniciativas de cambio grupales', 'movilizar', 'sistema carcelario', 'dirección de la esperanza']","['small, collective movements of change', 'move', 'prison system', 'direction of hope']","Esto demuestra, yo creo, que pequeñas iniciativas de cambio grupales tal vez puedan movilizar una entidad tal como nuestro sistema carcelario en la dirección de la esperanza.","And so what we see, I think, is that small, collective movements of change can perhaps move an entity such as our own prison system in a direction of hope.","['Esto', 'demuestra,', 'yo', 'creo,', 'que', 'small,', 'collective', 'movements', 'of', 'change', 'tal', 'vez', 'puedan', 'move', 'an', 'entity', 'tal', 'como', 'nuestro', 'prison', 'system', 'en', 'la', 'direction', 'of', 'hope.']","['spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng']"
86,34.0,0.81,0.25,0.97,0.93,0.92,2,3,2,"Bien, teníamos este sitio, lo alquilamos, el dueño estaba all for it. Teníamos este mural, es un Chris Ware mural que basically explains toda la historia de la palabra impresa, en forma de mural -- lleva un montón de tiempo para digest y tienes que stand in the middle of the road.","['a favor de la idea', 'básicamente explica', 'asimilarlo', 'pararte en medio de la calle']","['all for it', 'basically explains', 'digest', 'stand in the middle of the road']","Bien, teníamos este sitio, lo alquilamos. el dueño estaba a favor de la idea. Teníamos este mural, es un mural de Chris Ware que básicamente explica toda la historia de la palabra impresa, en forma de mural -- lleva un montón de tiempo para asimilarlo y tienes que pararte en medio de la calle.","So, we had this place, we rented it, the landlord was all for it. We did this mural, that's a Chris Ware mural, that basically explains the entire history of the printed word, in mural form -- it takes a long time to digest and you have to stand in the middle of the road.","['Bien,', 'teníamos', 'este', 'sitio,', 'lo', 'alquilamos,', 'el', 'dueño', 'estaba', 'all', 'for', 'it.', 'Teníamos', 'este', 'mural,', 'es', 'un', 'Chris', 'Ware', 'mural', 'que', 'basically', 'explains', 'toda', 'la', 'historia', 'de', 'la', 'palabra', 'impresa,', 'en', 'forma', 'de', 'mural', '--', 'lleva', 'un', 'montón', 'de', 'tiempo', 'para', 'digest', 'y', 'tienes', 'que', 'stand', 'in', 'the', 'middle', 'of', 'the', 'road.']","['spa', 'spa', 'spa', 'spa', 'spa', 'other', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'eng', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'other', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
87,41.79,0.95,0.49,0.97,0.92,0.93,3,3,3,"En nuestra Universidad de Medicina, el Instituto Karolinska, di origen a un undergraduate course llamado Global Health. Pero cuando uno tiene una opportunity así, se pone un poco nervous. Pensé: estos students que vienen a aprender con nosotros tienen el highest grade que se puede obtener en los Swedish college systems... pueden saber everything I'm going to teach them about. Por eso preparé a pre-test para cuando llegaran.","['curso universitario', 'oportunidad', 'nervioso', 'estudiantes', 'nivel más alto', 'sistemas universitarios suecos', 'todo lo que enseñaré', 'evaluación previa']","['undergraduate course', 'opportunity', 'nervous', 'students', 'highest grade', 'Swedish college systems', ""everything I'm going to teach them about"", 'pre-test']","En nuestra Universidad de Medicina, el Instituto Karolinska, di origen a un curso universitario llamado Salud Global. Pero cuando uno tiene una oportunidad así, se pone un poco nervioso. Pensé: estos estudiantes que vienen a aprender con nosotros tienen el nivel más alto que se puede obtener en los sistemas universitarios suecos... pueden saber todo lo que enseñaré. Por eso preparé una evaluación previa para cuando llegaran","And I started in our medical university, Karolinska Institute, an undergraduate course called Global Health. But when you get that opportunity, you get a little nervous. I thought, these students coming to us actually have the highest grade you can get in Swedish college systems -- so, I thought, maybe they know everything I'm going to teach them about. So I did a pre-test when they came.","['En', 'nuestra', 'Universidad', 'de', 'Medicina,', 'el', 'Instituto', 'Karolinska,', 'di', 'origen', 'a', 'un', 'undergraduate', 'course', 'llamado', 'Global', 'Health.', 'Pero', 'cuando', 'uno', 'tiene', 'una', 'opportunity', 'así,', 'se', 'pone', 'un', 'poco', 'nervous.', 'Pensé', ':', 'estos', 'students', 'que', 'vienen', 'a', 'aprender', 'con', 'nosotros', 'tienen', 'el', 'highest', 'grade', 'que', 'se', 'puede', 'obtener', 'en', 'los', 'Swedish', 'college', 'systems...', 'pueden', 'saber', 'everything', ""I'm"", 'going', 'to', 'teach', 'them', 'about.', 'Por', 'eso', 'preparé', 'a', 'pre-test', 'para', 'cuando', 'llegaran.']","['spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'eng', 'spa', 'eng', 'spa', 'eng', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'eng', 'spa', 'spa', 'eng', 'spa', 'eng', 'eng', 'other', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'other']"
88,46.43,0.99,0.37,0.93,0.88,0.84,3,3,3,"""Como había lost my jaw, ya no podía form a seal, y por tanto my tongue y todo el resto del vocal equipment había quedado powerless.""","['perdido la mandíbula', 'sellarla', 'la lengua y todo el resto del aparato vocal', 'inutilizable']","['lost my jaw', 'form a seal', 'my tongue and all of my other vocal equipment', 'powerless']","Como había perdido la mandíbula, ya no podía sellarla, y por tanto la lengua y todo el resto del aparato vocal había quedado inutilizable"".","Because I had lost my jaw, I could no longer form a seal, and therefore my tongue and all of my other vocal equipment was rendered powerless.","['""', 'Como', 'había', 'lost', 'my', 'jaw,', 'ya', 'no', 'podía', 'form', 'a', 'seal,', 'y', 'por', 'tanto', 'my', 'tongue', 'y', 'todo', 'el', 'resto', 'del', 'vocal', 'equipment', 'había', 'quedado', 'powerless.', '""']","['spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'eng', 'spa']"
89,22.86,0.54,0.26,0.92,0.93,0.86,3,3,2,"Y cuando llegues a casa esta noche, you're going to put your hand out there, y vas a reach for the doorknob y vas a notice it's in the wrong spot, y dirás, whoa, something happened.","['vas a extender tu mano', 'extender tu mano hacia la perilla', 'notar que esta en el lugar equivocado', 'dirás, oye, algo paso']","[""you're going to put your hand out there"", 'reach for the doorknob', ""notice it's in the wrong spot"", 'dirás, whoa, something happened']","Y cuando llegues a casa esta noche vas a extender tu mano, y vas a extender tu mano hacia la perilla y vas a notar que esta en el lugar equivocado, y dirás, oye, algo paso.","And when you go home tonight, you're going to put your hand out there, and you're going to reach for the doorknob and you're going to notice it's in the wrong spot, and you'll go, whoa, something happened.","['Y', 'cuando', 'llegues', 'a', 'casa', 'esta', 'noche,', ""you're"", 'going', 'to', 'put', 'your', 'hand', 'out', 'there,', 'y', 'vas', 'a', 'reach', 'for', 'the', 'doorknob', 'y', 'vas', 'a', 'notice', ""it's"", 'in', 'the', 'wrong', 'spot,', 'y', 'dirás,', 'whoa,', 'something', 'happened.']","['spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng']"
90,11.11,0.25,0.12,0.99,0.84,0.83,2,2,2,"Pero os puedo asegurar, no hay aventura más harrowing than ir en el asiento delantero con Marge Deton.",['terrible'],['harrowing'],"Pero os puedo asegurar, no hay aventura más terrible que ir en el asiento delantero con Marge Deton.","But I'll tell you, there is no adventure more harrowing than riding shotgun with Marge Deton.","['Pero', 'os', 'puedo', 'asegurar,', 'no', 'hay', 'aventura', 'más', 'harrowing', 'than', 'ir', 'en', 'el', 'asiento', 'delantero', 'con', 'Marge', 'Deton.']","['spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa']"
91,36.11,0.86,0.3,0.97,0.94,0.93,2,2,2,"al decir que ""gather"" nuestras ideas para ""put"" them ""into"" palabras y si nuestras palabras no están ""empty"" o ""hollow"" entonces quizá podremos llevarlas ""across"" un oyente que pueda ""unpack"" nuestras palabras para ""extract"" su ""content"".","['recogemos', 'ponerlas en', 'vacías', 'huecas', 'hasta', 'abrir', 'contenido']","['gather', 'put them into', 'empty', 'hollow', 'across', 'unpack', 'content']","al decir que ""recogemos"" nuestras ideas para ""ponerlas en"" palabras y si nuestras palabras no están ""vacías"" o ""huecas"" entonces quizá podremos llevarlas ""hasta"" un oyente que pueda ""abrir"" nuestras palabras para ""extraer"" su ""contenido"".","As when we say we ""gather"" our ideas, to ""put"" them ""into"" words, and if our words aren't ""empty"" or ""hollow,"" we might get these ideas ""across"" to a listener, who can ""unpack"" our words to ""extract"" their ""content.""","['al', 'decir', 'que', '""', 'gather', '""', 'nuestras', 'ideas', 'para', '""', 'put', '""', 'them', '""', 'into', '""', 'palabras', 'y', 'si', 'nuestras', 'palabras', 'no', 'están', '""', 'empty', '""', 'o', '""', 'hollow', '""', 'entonces', 'quizá', 'podremos', 'llevarlas', '""', 'across', '""', 'un', 'oyente', 'que', 'pueda', '""', 'unpack', '""', 'nuestras', 'palabras', 'para', '""', 'extract', '""', 'su', '""', 'content', '""', '.']","['spa', 'spa', 'spa', 'other', 'eng', 'other', 'spa', 'spa', 'spa', 'other', 'eng', 'other', 'eng', 'other', 'eng', 'other', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'other', 'eng', 'other', 'eng', 'other', 'eng', 'other', 'spa', 'spa', 'spa', 'spa', 'other', 'eng', 'other', 'eng', 'spa', 'spa', 'spa', 'other', 'eng', 'other', 'spa', 'spa', 'spa', 'other', 'eng', 'other', 'spa', 'other', 'eng', 'other', 'other']"
92,45.83,0.99,0.38,0.97,0.94,0.9,3,2,3,"En resumen: el lenguaje es una collective human creation, que refleja la human nature, cómo conceptualizamos la reality, cómo nos relate to one another.","['creación humana colectiva', 'naturaleza humana', 'realidad', 'relacionamos']","['collective human creation', 'human nature', 'reality', 'relate to one another']","En resumen: el lenguaje es una creación humana colectiva que refleja la naturaleza humana -- cómo conceptualizamos la realidad, cómo nos relacionamos --","So to sum up: language is a collective human creation, reflecting human nature, how we conceptualize reality, how we relate to one another.","['En', 'resumen', ':', 'el', 'lenguaje', 'es', 'una', 'collective', 'human', 'creation,', 'que', 'refleja', 'la', 'human', 'nature,', 'cómo', 'conceptualizamos', 'la', 'reality,', 'cómo', 'nos', 'relate', 'to', 'one', 'another.']","['spa', 'spa', 'other', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng']"
93,47.62,1.0,0.43,0.94,0.93,0.88,2,2,2,"Como pueden see here, there's algunas partes de direct light en el floor, pero they could easily adivinar de dónde comes from.","['Como pueden ver aquí', 'hay partes de iluminación directa', 'en el piso', 'es fácil adivinar', 'de dónde viene']","['Como pueden see here', ""there's algunas partes de direct light"", 'en el floor', 'they could easily adivinar', 'de dónde comes from']",Como pueden ver aquí hay partes de iluminación directa en el piso pero es fácil adivinar de dónde viene.,"As you can see here, there's some direct light on the floor, but they could easily figure out where that comes from.","['Como', 'pueden', 'see', 'here,', ""there's"", 'algunas', 'partes', 'de', 'direct', 'light', 'en', 'el', 'floor,', 'pero', 'they', 'could', 'easily', 'adivinar', 'de', 'dónde', 'comes', 'from.']","['spa', 'spa', 'eng', 'eng', 'eng', 'other', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'eng', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng']"
94,33.33,0.8,0.23,0.98,0.88,0.86,3,2,3,"Para tener una noción más clara, y este ha sido un tema del que hemos hablado toda la semana, I recently talked to a bunch of veinteañeros.",['Recientemente hablé con un grupo de veinteañeros'],['I recently talked to a bunch of veinteañeros'],"Para tener una noción más clara, y este ha sido un tema del que hemos hablado toda la semana, Recientemente hablé con un grupo de veinteañeros.","To get a sense of this, and it's been a theme we've talked about all week, I recently talked to a bunch of tweeners.","['Para', 'tener', 'una', 'noción', 'más', 'clara,', 'y', 'este', 'ha', 'sido', 'un', 'tema', 'del', 'que', 'hemos', 'hablado', 'toda', 'la', 'semana,', 'I', 'recently', 'talked', 'to', 'a', 'bunch', 'of', 'veinteañeros.']","['spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa']"
95,37.5,0.88,0.22,0.99,0.96,0.94,3,3,2,"Esto es live HIV virus en la facultad de medicina de Harvard, que trabaja junto al U.S. Government en el desarrollo de sterilizing immunity.","['virus VIH vivo', 'Gobierno de EE.UU.', 'inmunidad de esterilización']","['live HIV virus', 'U.S. Government', 'sterilizing immunity']","Esto es virus VIH vivo en la facultad de medicina de Harvard, que trabaja junto al Gobierno de EE.UU. en el desarrollo de inmunidad de esterilización.","This is live HIV virus at Harvard Medical School, who is working with the U.S. Government to develop sterilizing immunity.","['Esto', 'es', 'live', 'HIV', 'virus', 'en', 'la', 'facultad', 'de', 'medicina', 'de', 'Harvard,', 'que', 'trabaja', 'junto', 'al', 'U.S.', 'Government', 'en', 'el', 'desarrollo', 'de', 'sterilizing', 'immunity.']","['spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng']"
96,45.0,0.98,0.25,0.94,0.87,0.81,3,3,2,"Nuestra gramática sugiere que that's who we are, que somos sovereign subjects en la naturaleza, the bee as well as me.","['eso es lo que somos', 'sujetos soberanos', 'la abeja al igual que yo']","[""that's who we are"", 'sovereign subjects', 'the bee as well as me']","Nuestra gramática sugiere que eso es lo que somos, que somos sujetos soberanos en la naturaleza, la abeja al igual que yo.","We have a grammar that suggests that's who we are; that we are sovereign subjects in nature, the bee as well as me.","['Nuestra', 'gramática', 'sugiere', 'que', ""that's"", 'who', 'we', 'are,', 'que', 'somos', 'sovereign', 'subjects', 'en', 'la', 'naturaleza,', 'the', 'bee', 'as', 'well', 'as', 'me.']","['spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'other', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
97,48.0,1.0,0.32,0.96,0.97,0.93,3,2,2,"Rachel Naomi Remen está actually bringing compassion back to su justo lugar alongside science, en su campo de la medicina, in the training of nuevos médicos.","['está devolviendo la compasión de nuevo a', 'junto a la ciencia', 'entrenando a', 'nuevos médicos']","['is actually bringing compassion back to', 'alongside science', 'in the training of', 'new doctors']","Rachel Naomi Remen está devolviendo la compasión de nuevo a su justo lugar junto a la ciencia, en su campo de la medicina, entrenando a nuevos médicos.",Rachel Naomi Remen is actually bringing compassion back to its rightful place alongside science in her field of medicine in the training of new doctors.,"['Rachel', 'Naomi', 'Remen', 'está', 'actually', 'bringing', 'compassion', 'back', 'to', 'su', 'justo', 'lugar', 'alongside', 'science,', 'en', 'su', 'campo', 'de', 'la', 'medicina,', 'in', 'the', 'training', 'of', 'nuevos', 'médicos.']","['spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'other', 'eng', 'spa', 'spa', 'eng', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa']"
98,40.0,0.92,0.38,0.93,0.93,0.86,3,3,3,"Si hago un zoom in al lower Manhattan pueden ver the extent of Nueva York City as it was, justo cuando finalizó the American Revolution.","['acercamiento', 'del bajo Manhattan', 'cuán extensa era', 'Nueva York justo cuando', 'Revolución Americana']","['zoom in', 'to lower Manhattan', 'the extent of', 'New York City as it was, right at', 'American Revolution']",Si hago un acercamiento del bajo Manhattan pueden ver cuán extensa era Nueva York justo cuando finalizó la Revolución Americana.,"And if I zoom in to lower Manhattan you can see the extent of New York City as it was, right at the end of the American Revolution.","['Si', 'hago', 'un', 'zoom', 'in', 'al', 'lower', 'Manhattan', 'pueden', 'ver', 'the', 'extent', 'of', 'Nueva', 'York', 'City', 'as', 'it', 'was,', 'justo', 'cuando', 'finalizó', 'the', 'American', 'Revolution.']","['spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng']"
