,cmi,m_index,i_index,similarity_between_L1_and_L1-L2,similarity_between_L2_and_L1-L2,similarity_between_L1_and_L2,coherence,naturalness,readability,L1-L2,lang1_replaced_parts,lang2_replaced_parts,L1,L2,tokens,lids
77,48.15,1.0,0.12,0.85,0.94,0.85,3,3,2,"他在用拳打我们的controls guy。 在他后面的是我们的engineer/surgeon, which is a convenient guy to have around.",[],[],他在用拳打我们的控制人员。 在他后面的是我们的工程师兼外科医生， 有他在总是很方便。,"He's punching our controls guy. The guy behind him is our engineer/surgeon, which is a convenient guy to have around.","['他', '在', '用', '拳打', '我们', '的', 'controls', 'guy', '。', '在', '他', '后面', '的', '是', '我们', '的', 'engineer', '/', 'surgeon,', 'which', 'is', 'a', 'convenient', 'guy', 'to', 'have', 'around.']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
78,12.5,0.28,0.19,0.95,0.87,0.84,2,2,2,"他们为了自己的rights奋斗了两个多世纪，而且也许是因为sacrifice了少数，Hispanic, Asian，在主流社会中我们承受了更多痛苦。",[],[],他们为了自己的权利奋斗了两个多世纪， 而且也许是因为牺牲了少数， 西班牙人，亚洲人，在主流社会中我们承受了更多痛苦。,"They fought for their rights for over two centuries, and maybe because they sacrifice other minorities, Hispanic, Asian, we would suffer more in the mainstream.","['他们', '为了', '自己', '的', 'rights', '奋斗', '了', '两个', '多', '世纪', '，', '而且', '也许', '是因为', 'sacrifice', '了', '少数', '，', 'Hispanic,', 'Asian', '，', '在', '主流', '社会', '中', '我们', '承受', '了', '更', '多', '痛苦', '。']","['chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi']"
79,46.15,0.99,0.12,0.91,0.88,0.86,2,2,2,"当今我们发展了可再生能源， 在未来 with the renewables that we're developing today, 可能占到30 percent of primary energy by mid century.",[],[],当今我们发展了可再生能源， 在未来随着它继续发展， 在本世纪中叶可能占到30%的能源供应 。,"And that continues into the future with the renewables that we're developing today, reaching maybe 30 percent of primary energy by mid century.","['当今', '我们', '发展', '了', '可', '再生能源', '，', '在', '未来', 'with', 'the', 'renewables', 'that', ""we're"", 'developing', 'today,', '可能', '占', '到', '30', 'percent', 'of', 'primary', 'energy', 'by', 'mid', 'century.']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
80,5.0,0.1,0.1,0.99,0.91,0.91,3,3,3,他们说 -- 这是我的一个朋友说的， “我有一个词给你：plastic。”,[],[],他们说 -- 这是我的一个朋友说的， “我有一个词给你：塑料。”,"And they said -- this one friend of mine said, ""I've got one word for you: plastic.""","['他们', '说', '--', '这', '是', '我', '的', '一个', '朋友', '说', '的', '，', '“', '我', '有', '一个', '词给', '你', '：', 'plastic', '。”']","['chi', 'chi', 'other', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi']"
81,38.89,0.91,0.12,0.94,0.87,0.82,3,2,2,"每过去一年, I realize how much more powerful 计算的想法是多么的强大。",[],[],每过去一年 我都意识到 计算的想法是多么的强大。,"With every passing year, I realize how much more powerful the idea of computation really is.","['每', '过去', '一年', ',', 'I', 'realize', 'how', 'much', 'more', 'powerful', '计算', '的', '想法', '是', '多么', '的', '强大', '。']","['chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi']"
82,45.0,0.98,0.37,0.91,0.94,0.88,3,2,2,"我们可以 load up 所有的神经元，每个 on to its processor, 然后 fire it up, 看看 what happens.",[],[],我们可以加载所有的神经元， 每个在一个处理器上， 然后运行，看看发生了什么。,"We can load up all the neurons, each one on to its processor, and fire it up, and see what happens.","['我们', '可以', 'load', 'up', '所有', '的', '神经元', '，', '每个', 'on', 'to', 'its', 'processor,', '然后', 'fire', 'it', 'up,', '看看', 'what', 'happens.']","['chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'eng', 'eng', 'eng', 'chi', 'eng', 'eng']"
83,19.44,0.46,0.17,0.91,0.92,0.86,3,3,3,"我想，这个故事也许应该从the 1960s开始说起，当我七八岁的时候，在客厅的地板上看着Jacques Cousteau documentaries, 当时还带着mask and flippers呢。",[],[],"我想，这个故事 也许应该从1960年开始说起， 当我七八岁的时候， 在客厅的地板上看着雅克·库斯托的纪录片, 当时还带着潜水面镜和脚蹼呢。","I guess the story actually has to start maybe back in the the 1960s, when I was seven or eight years old, watching Jacques Cousteau documentaries on the living room floor with my mask and flippers on.","['我', '想', '，', '这个', '故事', '也许', '应该', '从', 'the', '1960s', '开始', '说起', '，', '当', '我', '七八岁', '的', '时候', '，', '在', '客厅', '的', '地板', '上', '看着', 'Jacques', 'Cousteau', 'documentaries,', '当时', '还', '带', '着', 'mask', 'and', 'flippers', '呢', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'other', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi']"
84,44.16,0.97,0.09,0.9,0.9,0.86,3,3,2,"我今天想给你们看看 some of the evidence why I believe this to be true: 那就是对于两岁和两岁以上的孩子，there really is no real benefit -- proven benefit -- of car seats, 尽管大多数人竭尽全力 试图推广使用安全座椅的法律，making it socially unacceptable to put your children into seatbelts. 然后我会谈到为什么，what is it that makes that true?",[],[],我今天想给你们看看 一些证据来支持我认为正确的观点： 那就是对于两岁和两岁以上的孩子， 安全汽车座椅其实没有什么用，没有证据显示有用。 尽管大多数人竭尽全力 试图推广使用安全座椅的法律， 试图推广让孩子只用安全带是错的这个观点。 然后我会谈到为什么， 为什么人们死心塌地地相信这个错误观点？,"And what I'd like to talk to you about today is some of the evidence why I believe this to be true: that for children two years old and up, there really is no real benefit -- proven benefit -- of car seats, in spite of the incredible energy that has been devoted toward expanding the laws and making it socially unacceptable to put your children into seatbelts. And then talk about why -- what is it that makes that true?","['我', '今天', '想', '给', '你们', '看看', 'some', 'of', 'the', 'evidence', 'why', 'I', 'believe', 'this', 'to', 'be', 'true', ':', '那', '就是', '对于', '两岁', '和', '两岁', '以上', '的', '孩子', '，', 'there', 'really', 'is', 'no', 'real', 'benefit', '--', 'proven', 'benefit', '--', 'of', 'car', 'seats,', '尽管', '大多数', '人', '竭尽全力', '试图', '推广', '使用', '安全', '座椅', '的', '法律', '，', 'making', 'it', 'socially', 'unacceptable', 'to', 'put', 'your', 'children', 'into', 'seatbelts.', '然后', '我', '会谈', '到', '为什么', '，', 'what', 'is', 'it', 'that', 'makes', 'that', 'true', '?']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
85,14.29,0.32,0.1,0.96,0.93,0.91,3,3,3,就像我说的，我刚回到学校，我也在考虑 majoring in urban studies 然后再去学城市规划，就是把我从 online communities 学到的东西试着把它带入实体的社区里。,[],[],就像我说的，我刚回到学校， 我也在考虑 主攻城市科学 然后再去学城市规划， 就是把我从网上学到的东西 试着把它带入 实体的社区里。,"As I said, I just went back to school, and I am considering majoring in urban studies and then going on to urban planning, kind of taking whatever I've learned from online communities and trying to adapt that to a physical community.","['就', '像', '我', '说', '的', '，', '我', '刚回到', '学校', '，', '我', '也', '在', '考虑', 'majoring', 'in', 'urban', 'studies', '然后', '再', '去', '学', '城市规划', '，', '就是', '把', '我', '从', 'online', 'communities', '学到', '的', '东西', '试着', '把', '它', '带入', '实体', '的', '社区', '里', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi']"
86,37.84,0.89,0.08,0.94,0.88,0.82,3,3,3,然后我先在汉堡的一个艺术瓷器作坊工作，在那里所有东西都是在 the wheel 上做的，and so I worked in a shop where there were several potters.,[],[],然后我先在汉堡的一个艺术瓷器作坊工作 在那里所有东西都是在轮子上做的， 那个作坊里有很多陶瓷工人。,"Then I first took this job in Hamburg, at an art pottery where everything was done on the wheel, and so I worked in a shop where there were several potters.","['然后', '我', '先', '在', '汉堡', '的', '一个', '艺术', '瓷器', '作坊', '工作', '，', '在', '那里', '所有', '东西', '都', '是', '在', 'the', 'wheel', '上', '做', '的', '，', 'and', 'so', 'I', 'worked', 'in', 'a', 'shop', 'where', 'there', 'were', 'several', 'potters.']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
87,42.86,0.96,0.15,0.93,0.88,0.86,2,2,2,"它们存活了上千年 在沙漠中，在 the permafrost, 在群山之巅 or at the bottom of the ocean.",[],[],它们存活了上千年 在沙漠中，永久冻土层中， 在群山之巅或是汪洋之底。,"They've survived for millennia in desert, in the permafrost, at the tops of mountains and at the bottom of the ocean.","['它们', '存活', '了', '上千年', '在', '沙漠', '中', '，', '在', 'the', 'permafrost,', '在', '群山', '之巅', 'or', 'at', 'the', 'bottom', 'of', 'the', 'ocean.']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
88,44.44,0.98,0.2,0.91,0.89,0.88,3,2,2,"错了。Identical twins, or any siblings, who are 在出生时失散的同卵双胞胎或任何兄弟姐妹, 即使一起长大, 也不会更加相似 than if they had grown up together.",[],[],错了。在出生时失散的同卵双胞胎或任何兄弟姐妹， 即使一起长大， 也不会更加相似。,"Wrong. Identical twins, or any siblings, who are separated at birth are no less similar than if they had grown up together.","['错', '了', '。', 'Identical', 'twins,', 'or', 'any', 'siblings,', 'who', 'are', '在', '出生', '时', '失散', '的', '同卵', '双胞胎', '或', '任何', '兄弟姐妹', ',', '即使', '一起', '长大', ',', '也', '不会', '更加', '相似', 'than', 'if', 'they', 'had', 'grown', 'up', 'together.']","['chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
89,26.32,0.63,0.11,0.92,0.91,0.83,3,3,3,"你知道吗，当你真的相信自己和 everything about you, it's extraordinary 所发生的一切。",[],[],你知道吗，当你真的相信自己，相信你所有的一切时， 所发生的一切将非同凡响。,"And you know what, when you really believe in yourself and everything about you, it's extraordinary what happens.","['你', '知道', '吗', '，', '当', '你', '真的', '相信', '自己', '和', 'everything', 'about', 'you,', ""it's"", 'extraordinary', '所', '发生', '的', '一切', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi']"
90,45.0,0.98,0.11,0.94,0.94,0.89,3,2,2,这一切，在我看来，gives us the first opportunity as a community to fundamentally change 我们这个世界。,[],[],这一切，在我看来，给了我们第一次以一个共同体的身份 从根本上改变我们这个世界的机会。,"That, in my view, gives us the first opportunity as a community to fundamentally change the world.","['这', '一切', '，', '在我看来', '，', 'gives', 'us', 'the', 'first', 'opportunity', 'as', 'a', 'community', 'to', 'fundamentally', 'change', '我们', '这个', '世界', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi']"
91,47.37,0.99,0.13,0.9,0.94,0.86,3,3,2,"现在你看到了，this is the problem of shifting comparisons, 因为你在比较100美元 to the purchase that you're making, 但当你去花这笔钱的时候, you won't be making that comparison.",[],[],现在你看到了，也是“转移比较”的问题 因为你在比较100美元 和你要买的东西之间的关系 而当你去花这笔钱的时候，你不会再做那样的比较,"Now, you can see, this is the problem of shifting comparisons, because what you're doing is, you're comparing the 100 bucks to the purchase that you're making, but when you go to spend that money you won't be making that comparison.","['现在', '你', '看到', '了', '，', 'this', 'is', 'the', 'problem', 'of', 'shifting', 'comparisons,', '因为', '你', '在', '比较', '100', '美元', 'to', 'the', 'purchase', 'that', ""you're"", 'making,', '但', '当', '你', '去', '花', '这笔', '钱', '的', '时候', ',', 'you', ""won't"", 'be', 'making', 'that', 'comparison.']","['chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'other', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'other', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
92,24.14,0.58,0.21,0.93,0.91,0.81,2,2,2,"如果你 buy all of this, 而且如果你像我一样相信生命是 about computation, 那你就是在用一个计算机科学家的眼光来看 big questions.",[],[],如果你相信所有这些的话 而且如果你像我一样相信生命全是关于计算的话 那你就是在用一个计算机科学家的眼光来看一个重要问题,"And if you buy all of this, and you think life is about computation, as I do, then you look at big questions through the eyes of a computer scientist.","['如果', '你', 'buy', 'all', 'of', 'this,', '而且', '如果', '你', '像', '我', '一样', '相信', '生命', '是', 'about', 'computation,', '那', '你', '就是', '在', '用', '一个', '计算机', '科学家', '的', '眼光', '来看', 'big', 'questions.']","['chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'other']"
93,40.91,0.94,0.1,0.91,0.91,0.82,3,3,2,我的意思是，你不会听到 anything that's like cancer or heart disease associated with 玩耍在一起合作。,[],[],我的意思是，你不会听到癌症或心脏病 和玩耍在一起合作。,I mean you don't hear about anything that's like cancer or heart disease associated with play.,"['我', '的', '意思', '是', '，', '你', '不会', '听到', 'anything', ""that's"", 'like', 'cancer', 'or', 'heart', 'disease', 'associated', 'with', '玩耍', '在', '一起', '合作', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi']"
94,26.67,0.64,0.29,0.93,0.92,0.86,2,2,2,下一个 great stage，大家都非常熟悉：the massive 信息革命。,[],[],下一个伟大时代，大家都非常熟悉： 规模庞大的信息革命。,"The next great stage, which all of you are so familiar with: the massive information revolution.","['下', '一个', 'great', 'stage', '，', '大家', '都', '非常', '熟悉', '：', 'the', 'massive', '信息', '革命', '。']","['chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi']"
95,41.46,0.94,0.1,0.86,0.91,0.8,2,2,2,"做这个摄影题材的时候，我一直在寻找一些从未 been photographed before, and the Pearl Buck Foundation 告诉我 they worked with a lot of Americans who were donating money to help some of these 孩子。",[],[],做这个摄影题材的时候， 我一直在寻找一些从未被拍摄过的孩子。 这时候赛珍珠基金会告诉我 参与他们组织的不少美国人 都在捐款帮助这些孩子。,"In the course of doing the story, I was looking for children who hadn't been photographed before, and the Pearl Buck Foundation told me that they worked with a lot of Americans who were donating money to help some of these kids.","['做', '这个', '摄影', '题材', '的', '时候', '，', '我', '一直', '在', '寻找', '一些', '从未', 'been', 'photographed', 'before,', 'and', 'the', 'Pearl', 'Buck', 'Foundation', '告诉', '我', 'they', 'worked', 'with', 'a', 'lot', 'of', 'Americans', 'who', 'were', 'donating', 'money', 'to', 'help', 'some', 'of', 'these', '孩子', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi']"
96,36.84,0.87,0.17,0.95,0.93,0.88,3,3,3,"好，我是marine biologist，可我实际上 觉得我有点像个old fashioned naturalist, I suppose.",[],[],好，我是海洋生物学家。可我实际上 觉得我有点像个老式的自然学家。,"Now, I'm a marine biologist, but I'm actually a bit of an old fashioned naturalist, I suppose.","['好', '，', '我', '是', 'marine', 'biologist', '，', '可', '我', '实际上', '觉得', '我', '有点像', '个', 'old', 'fashioned', 'naturalist,', 'I', 'suppose.']","['chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng']"
97,47.37,0.99,0.17,0.9,0.88,0.81,2,2,2,这不是上海，在白天，it's not being colored，只有晚上 it will look this way.,[],[],这不是上海 在白天，她并非五颜六色，只有晚上这样 她看起来是这样的,"And it's not Shanghai, it's not being colored during the day, only at night it will look this way.","['这', '不是', '上海', '，', '在', '白天', '，', ""it's"", 'not', 'being', 'colored', '，', '只有', '晚上', 'it', 'will', 'look', 'this', 'way.']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng']"
98,31.25,0.75,0.13,0.91,0.94,0.89,3,3,3,几年前，historian Arnold Toynbee said that 当今世界正面临巨大的精神危机。,[],[],几年前，历史学家阿诺德.汤因比就指出 当今世界正面临巨大的精神危机。,"A few years ago, historian Arnold Toynbee said that the world was suffering a huge spiritual crisis.","['几年', '前', '，', 'historian', 'Arnold', 'Toynbee', 'said', 'that', '当今世界', '正', '面临', '巨大', '的', '精神', '危机', '。']","['chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi']"
99,30.43,0.73,0.32,0.86,0.88,0.83,3,3,2,"不能是个pissed-off pack。不能有积怨, like, ""我才不会去追那家伙的antelope呢。""",[],[],不能是个生气包。不能有积怨。 比如，“我才不会去追那家伙的羚羊呢。,"You can't be a pissed-off pack. You can't be bearing grudges, like, ""I'm not chasing that guy's antelope.","['不能', '是', '个', 'pissed-off', 'pack', '。', '不能', '有', '积怨', ',', 'like,', '""', '我', '才', '不会', '去', '追', '那家伙', '的', 'antelope', '呢', '。', '""']","['chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'eng']"
