,cmi,m_index,i_index,similarity_between_L1_and_L1-L2,similarity_between_L2_and_L1-L2,similarity_between_L1_and_L2,coherence,naturalness,readability,L1-L2,lang1_replaced_parts,lang2_replaced_parts,L1,L2,tokens,lids
77,47.92,1.0,0.13,0.96,0.94,0.94,3,2,3,"كلا, فكل ما أود فعله هو الرجوع بكم إلى عام 1854 في لندن for the next few minutes, وأروي لكم القصة -- in brief -- عن هذه الحادثة, والتي في ,إعتقادي, helped create the world that we live in today, وبالتحديد في تكوين the kind of city that we live in today.",[],[],"كلا, فكل ما أود فعله هو الرجوع بكم إلى عام 1854 في لندن عبر اللحظات القلائل القادمات, لأروى لكم القصة -- وبإيجاز-- عن هذه الحادثة, والتي في ,إعتقادي, ساعدت في العديد من الأوجه على تكوين العالم الذي نحيا عليه اليوم, وبالتحديد في تكوين شكل المدينة التي نعيش فيها اليوم.","No, what I want to do is take you back to 1854 in London for the next few minutes, and tell the story -- in brief -- of this outbreak, which in many ways, I think, helped create the world that we live in today, and particularly the kind of city that we live in today.","['كلا', ',', 'فكل', 'ما', 'أود', 'فعله', 'هو', 'الرجوع', 'بكم', 'إلى', 'عام', '1854', 'في', 'لندن', 'for', 'the', 'next', 'few', 'minutes,', 'وأروي', 'لكم', 'القصة', '--', 'in', 'brief', '--', 'عن', 'هذه', 'الحادثة', ',', 'والتي', 'في', ',', 'إعتقادي', ',', 'helped', 'create', 'the', 'world', 'that', 'we', 'live', 'in', 'today,', 'وبالتحديد', 'في', 'تكوين', 'the', 'kind', 'of', 'city', 'that', 'we', 'live', 'in', 'today.']","['ara', 'other', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'other', 'ara', 'ara', 'other', 'eng', 'eng', 'other', 'ara', 'ara', 'ara', 'other', 'ara', 'ara', 'other', 'ara', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
78,50.0,1.0,0.16,0.92,0.91,0.88,2,2,2,"موجات الحر والجفاف من جهة، directly from the warming, لكن كذلك، because a warmer atmosphere holds more water vapor with its latent energy، سوف يصبح هطول الأمطار في أحداث أكثر تطرفا.",[],[],موجات الحر والجفاف من جهة، مباشرة من الاحترار، لكن كذلك، لأن غلاف جوي أدفأ يحمل بخار ماء أكثر بطاقته الكامنة، سوف يصبح هطول الأمطار في أحداث أكثر تطرفا.,"Heatwaves and droughts on one hand, directly from the warming, but also, because a warmer atmosphere holds more water vapor with its latent energy, rainfall will become in more extreme events.","['موجات', 'الحر', 'والجفاف', 'من', 'جهة،', 'directly', 'from', 'the', 'warming,', 'لكن', 'كذلك،', 'because', 'a', 'warmer', 'atmosphere', 'holds', 'more', 'water', 'vapor', 'with', 'its', 'latent', 'energy', '،', 'سوف', 'يصبح', 'هطول', 'الأمطار', 'في', 'أحداث', 'أكثر', 'تطرفا', '.']","['ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other']"
79,11.11,0.25,0.1,0.97,0.89,0.86,2,2,2,"أكثر فأكثر، الدول التي تشن هجمات بأسلحة الانترنت -- الضربات الصامتة على أنظمة الكمبيوتر في بلد آخر لاتترك وراءها أي أثر. At TEDxParis, Guy-Philippe Goldstein يبين كيف يمكن للهجمات الإلكترونية ان تقفز بين العالمين الرقمي والواقعي لتدفع بنزاع مسلح -- وكيف يمكننا avert هذه المخاطر الأمنية العالمية.",[],[],أكثر فأكثر، الدول التي تشن هجمات بأسلحة الانترنت -- الضربات الصامتة على أنظمة الكمبيوتر في بلد آخر لاتترك وراءها أي أثر. وفي TEDxParis فيليب غولدشتاين يبين كيف يمكن للهجمات الإلكترونية ان تقفز بين العالمين الرقمي والواقعي لتدفع بنزاع مسلح -- وكيف يمكننا تجنب هذه المخاطر الأمنية العالمية.,"More and more, nations are waging attacks with cyber weapons -- silent strikes on another country's computer systems that leave behind no trace. At TEDxParis, Guy-Philippe Goldstein shows how cyberattacks can leap between the digital and physical worlds to prompt armed conflict -- and how we might avert this global security hazard.","['أكثر', 'فأكثر،', 'الدول', 'التي', 'تشن', 'هجمات', 'بأسلحة', 'الانترنت', '--', 'الضربات', 'الصامتة', 'على', 'أنظمة', 'الكمبيوتر', 'في', 'بلد', 'آخر', 'لاتترك', 'وراءها', 'أي', 'أثر', '.', 'At', 'TEDxParis,', 'Guy-Philippe', 'Goldstein', 'يبين', 'كيف', 'يمكن', 'للهجمات', 'الإلكترونية', 'ان', 'تقفز', 'بين', 'العالمين', 'الرقمي', 'والواقعي', 'لتدفع', 'بنزاع', 'مسلح', '--', 'وكيف', 'يمكننا', 'avert', 'هذه', 'المخاطر', 'الأمنية', 'العالمية', '.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'ara', 'ara', 'eng', 'ara', 'ara', 'ara', 'ara', 'other']"
80,46.88,0.99,0.16,0.89,0.87,0.8,2,2,2,"والدليل السياحي وجَهني إلى اتجاه هذا الجسر -- I love bridges, metaphorically and symbolically and structurally -- ولقد كانت خيبة أمل بسبب the sludge من النهر كانت تغطيها; it really wasn't in use.",[],[],والدليل السياحي وجَهني إلى اتجاه هذا الجسر أنا أعشق الجسور، مجازياً وشكلياً وهيكلياً ولقد كانت خيبة أمل بسبب مياه المجاري من النهر كانت تغطيها لقد كان فعلياً بدون استخدام,"And the tourist brochures pointed me in the direction of this bridge -- I love bridges, metaphorically and symbolically and structurally -- and it was a bit of a disappointment, because of the sludge from the river was encrusted on it; it really wasn't in use.","['والدليل', 'السياحي', 'وجَهني', 'إلى', 'اتجاه', 'هذا', 'الجسر', '--', 'I', 'love', 'bridges,', 'metaphorically', 'and', 'symbolically', 'and', 'structurally', '--', 'ولقد', 'كانت', 'خيبة', 'أمل', 'بسبب', 'the', 'sludge', 'من', 'النهر', 'كانت', 'تغطيها;', 'it', 'really', ""wasn't"", 'in', 'use.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'ara', 'ara', 'ara', 'other', 'eng', 'eng', 'eng', 'eng', 'eng']"
81,35.29,0.84,0.39,0.97,0.93,0.91,2,2,2,"لماذا ?Because they كانوا كبارا و infirm, و نحتاج ان نمر لنرى if they needed شيئا ما.",[],[],لماذا ?لانهم كانوا كبارا و عجزة. و نحتاج ان نمر لنرى اذا ما كانو يحتاجون شيئا ما.,"Why? Because they were old and infirm, and we needed to go by to see if they needed anything.","['لماذا', '?', 'Because', 'they', 'كانوا', 'كبارا', 'و', 'infirm,', 'و', 'نحتاج', 'ان', 'نمر', 'لنرى', 'if', 'they', 'needed', 'شيئا', 'ما', '.']","['ara', 'other', 'eng', 'eng', 'ara', 'ara', 'ara', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'other']"
82,39.29,0.91,0.11,0.97,0.9,0.88,2,3,2,"تلك الموضوعات المتعلقة بلصراع بين المصالح شديدة الخطورة في the United States today. خاصة لأن صانعي القرار في the United States وبشكل متكرر لديهم القدرة على insulate themselves from consequences by living in gated compounds, و شربهم للمياه المعلبة و هكذا. و خلال the last couple of years بدا واضحا ان كبار عالم الأعمال perceived that they can advance their short-term interest by doing things في صالحهم و ضد المجتمع ككل مثل draining a few billion dollars from شركة إينرون للطاقة - أفلست في عام 2001 و من أعمال أخرى كذلك. و هم على حق تماما أن تلك الإستثمارات جيدة لهم على المدى القصير, بالرغم من أنها bad for society in the long term.",[],[],"تلك الموضوعات المتعلقة بلصراع بين المصالح شديدة الخطورة في الولايات المتحدة اليوم. خاصة لأن صانعي القرار فى الولايات المتحدة وبشكل متكرر لديهم القدرة على عزل انفسهم من العواقب بالعيش في مجمعات سكنية مسورة, و شربهم للمياه المعلبة و هكذا. و خلال السنتين الماضيتين بدا واضحا ان كبار عالم الأعمال ادركوا بشكل صحيح أن في إمكانهم أن يتخطوا مصلحتهم على المدى القصير وقيامهم بأشياء في صالحهم و ضد المجتمع ككل مثل سحب بلايين الدولارات من شركة إينرون للطاقة - أفلست في عام 2001 و من أعمال أخرى كذلك. و هم على حق تماما أن تلم الإستثمارات جيدة لهم على المدى القصير, بالرغم من أنها ضارة للمجتمع على المدى البعيد.","Those same issues of conflicts of interest are acute in the United States today. Especially because the decision makers in the United States are frequently able to insulate themselves from consequences by living in gated compounds, by drinking bottled water and so on. And within the last couple of years, it's been obvious that the elite in the business world correctly perceive that they can advance their short-term interest by doing things that are good for them but bad for society as a whole, such as draining a few billion dollars out of Enron and other businesses. They are quite correct that these things are good for them in the short term, although bad for society in the long term.","['تلك', 'الموضوعات', 'المتعلقة', 'بلصراع', 'بين', 'المصالح', 'شديدة', 'الخطورة', 'في', 'the', 'United', 'States', 'today.', 'خاصة', 'لأن', 'صانعي', 'القرار', 'في', 'the', 'United', 'States', 'وبشكل', 'متكرر', 'لديهم', 'القدرة', 'على', 'insulate', 'themselves', 'from', 'consequences', 'by', 'living', 'in', 'gated', 'compounds,', 'و', 'شربهم', 'للمياه', 'المعلبة', 'و', 'هكذا', '.', 'و', 'خلال', 'the', 'last', 'couple', 'of', 'years', 'بدا', 'واضحا', 'ان', 'كبار', 'عالم', 'الأعمال', 'perceived', 'that', 'they', 'can', 'advance', 'their', 'short-term', 'interest', 'by', 'doing', 'things', 'في', 'صالحهم', 'و', 'ضد', 'المجتمع', 'ككل', 'مثل', 'draining', 'a', 'few', 'billion', 'dollars', 'from', 'شركة', 'إينرون', 'للطاقة', '-', 'أفلست', 'في', 'عام', '2001', 'و', 'من', 'أعمال', 'أخرى', 'كذلك', '.', 'و', 'هم', 'على', 'حق', 'تماما', 'أن', 'تلك', 'الإستثمارات', 'جيدة', 'لهم', 'على', 'المدى', 'القصير', ',', 'بالرغم', 'من', 'أنها', 'bad', 'for', 'society', 'in', 'the', 'long', 'term.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'other', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
83,21.43,0.51,0.21,0.96,0.92,0.89,2,2,2,"لا يوجد سبب لجعل الطفل يقراء و يكتب except blind faith, وانه سوف يساعدك.",[],[],لا يوجد سبب لجعل الطفل يقراء و يكتب الا الإيمان الأعمى، وانه سوف يساعدك.,"There is no reason for a child to read and write except blind faith, and that it's going to help you.","['لا', 'يوجد', 'سبب', 'لجعل', 'الطفل', 'يقراء', 'و', 'يكتب', 'except', 'blind', 'faith,', 'وانه', 'سوف', 'يساعدك', '.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'other']"
84,37.93,0.89,0.18,0.98,0.9,0.88,2,2,2,وحتى الآن ، لماذا ينبغي أن يكون هناك so much variation in quality والخدمة ، وكان هذا هو the fundamental principle الذي اتّبعناه عندما قمنا بتصميم the delivery systems.,[],[],وحتى الآن ، لماذا ينبغي أن يكون هناك الكثير من الاختلاف في الجودة والخدمة ، وكان هذا هو المبدأ الأساسي الذي اتّبعناه عندما قمنا بتصميم أنظمة التسليم.,"And yet, why should there be so much variation in quality and in service, and that was the fundamental principle that we followed when we designed the delivery systems.","['وحتى', 'الآن', '،', 'لماذا', 'ينبغي', 'أن', 'يكون', 'هناك', 'so', 'much', 'variation', 'in', 'quality', 'والخدمة', '،', 'وكان', 'هذا', 'هو', 'the', 'fundamental', 'principle', 'الذي', 'اتّبعناه', 'عندما', 'قمنا', 'بتصميم', 'the', 'delivery', 'systems.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng']"
85,50.0,1.0,0.15,0.95,0.87,0.9,2,2,2,"و أعتقد أيضا أنه هو ما يربط the challenge for civil society, the challenge for governments و التحدي لقطاع الأعمال الآن is, in a way, a very simple one, لكنه صعب إلي حد ما.",[],[],"و أعتقد أيضا أنه هو ما يربط تحدي المجتمع المدني , تحدي الحكومات و التحدي لقطاع الأعمال الآن إنه طريق في غاية البساطة , لكنه صعب إلي حد ما .","And I think that what connects the challenge for civil society, the challenge for governments and the challenge for business now is, in a way, a very simple one, but quite a difficult one.","['و', 'أعتقد', 'أيضا', 'أنه', 'هو', 'ما', 'يربط', 'the', 'challenge', 'for', 'civil', 'society,', 'the', 'challenge', 'for', 'governments', 'و', 'التحدي', 'لقطاع', 'الأعمال', 'الآن', 'is,', 'in', 'a', 'way,', 'a', 'very', 'simple', 'one,', 'لكنه', 'صعب', 'إلي', 'حد', 'ما', '.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'other']"
86,35.0,0.83,0.15,0.98,0.93,0.93,3,2,2,"وأعتقد أن الطريقة الوحيدة الممكنة لنا لتشييد منازل حقيقية ومدن sustainable is by connecting them to nature, لا عزلها منها.",[],[],وأعتقد أن الطريقة الوحيدة الممكنة لنا لتشييد منازل حقيقية ومدن مستدامة هو ربطها بالطبيعة ، لا عزلها منها.,"I believe that the only way that it is possible for us to construct genuinely sustainable homes and cities is by connecting them to nature, not insulating them from it.","['وأعتقد', 'أن', 'الطريقة', 'الوحيدة', 'الممكنة', 'لنا', 'لتشييد', 'منازل', 'حقيقية', 'ومدن', 'sustainable', 'is', 'by', 'connecting', 'them', 'to', 'nature,', 'لا', 'عزلها', 'منها', '.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'other']"
87,42.31,0.95,0.2,0.92,0.93,0.87,3,3,2,ماذا عن اختيار one Thursday مرة واحدة في الشهر وقطع ذلك اليوم في منتصفه و just say the afternoon -- سأجعل ذلك really easy for you.,[],[],ماذا عن اختيار خميس واحد مرة واحدة فقط في الشهر وقطع ذلك اليوم في منتصفه و قول مساء الخير .. سأجعل ذلك سهلا.,How about -- pick one Thursday once a month and cut that day in half and just say the afternoon -- I'll make it really easy for you.,"['ماذا', 'عن', 'اختيار', 'one', 'Thursday', 'مرة', 'واحدة', 'في', 'الشهر', 'وقطع', 'ذلك', 'اليوم', 'في', 'منتصفه', 'و', 'just', 'say', 'the', 'afternoon', '--', 'سأجعل', 'ذلك', 'really', 'easy', 'for', 'you.']","['ara', 'ara', 'ara', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng']"
88,27.78,0.67,0.18,0.9,0.89,0.82,3,3,3,بمزيج بين القصص التفاعلية البسيطة ودفء شاشة التلفاز، my simple 16-bit Nintendo أصبح أكثر من مجرد مهرب.,[],[],بمزيج بين القصص التفاعلية البسيطة ودفء شاشة التلفاز، أصبح جهازي البسيط ذو الـ 16 بت أكثر من مجرد مهرب,"With the combination of simple, interactive stories and the warmth of the TV set, my simple 16-bit Nintendo became more than just an escape.","['بمزيج', 'بين', 'القصص', 'التفاعلية', 'البسيطة', 'ودفء', 'شاشة', 'التلفاز،', 'my', 'simple', '16-bit', 'Nintendo', 'أصبح', 'أكثر', 'من', 'مجرد', 'مهرب', '.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng']"
89,43.75,0.97,0.33,0.91,0.95,0.89,2,2,2,انا really want to ايجاد طرق جديدة ل children's media that تتبنى الابداع والتعلم و innovation.,[],[],انا اردت فعلا ايجاد طرق جديدة لاعلام الاطفال تتبنى الابداع والتعلم و الابتكار,I really want to come up with new ways of children's media that foster creativity and learning and innovation.,"['انا', 'really', 'want', 'to', 'ايجاد', 'طرق', 'جديدة', 'ل', ""children's"", 'media', 'that', 'تتبنى', 'الابداع', 'والتعلم', 'و', 'innovation.']","['ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'eng']"
90,45.83,0.99,0.19,0.95,0.9,0.85,2,2,2,"يذهب 50 percent of all the money that يكسبه او يحصل على الطفل و 50 percent goes in their house account, و50% الى حساب ""الالعاب"".",[],[],"يذهب % 50 مما يكسبه او يحصل على الطفل و % 50 تذهب الى حساب منزلي و50% الى حساب "" الالعاب ""","Fifty percent of all the money that they earn or get gifted, 50 percent goes in their house account, 50 percent goes in their toy account.","['يذهب', '50', 'percent', 'of', 'all', 'the', 'money', 'that', 'يكسبه', 'او', 'يحصل', 'على', 'الطفل', 'و', '50', 'percent', 'goes', 'in', 'their', 'house', 'account,', 'و', '50', '%', 'الى', 'حساب', '""الالعاب""', '.']","['ara', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'other', 'ara', 'ara', 'ara', 'other', 'eng']"
91,50.0,1.0,0.24,0.88,0.86,0.86,2,2,2,"""أخرجها من المستشفيات الأمريكية، send it overseas إلى منشأة مزدحمة في آسيا، here's how it's actually used.""",[],[],أخرجها من المستشفيات الأمريكية، أرسلها إلى ما وراء البحار إلى منشأة مزدحمة في آسيا، هنا كيف تعمل فعلياً.,"Take it out of an American hospital, send it overseas to a crowded facility in Asia, here's how it's actually used.","['""أخرجها', 'من', 'المستشفيات', 'الأمريكية،', 'send', 'it', 'overseas', 'إلى', 'منشأة', 'مزدحمة', 'في', 'آسيا،', ""here's"", 'how', ""it's"", 'actually', 'used.', '""']","['other', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'other']"
92,26.32,0.63,0.18,0.9,0.87,0.8,2,2,2,"وللقيام بذلك .. خرجنا بنموذج بسيط بالتعاون مع مجموعة Fiorella هنا في احد اطراف هذا الصندوق الصغير if the animal goes there, سوف يوجه نحوه a pulse of light من اجل ان يتم جعل الخلايا حساسة تجاه الضوء.",[],[],وللقيام بذلك .. خرجنا بنموذج بسيط بالتعاون مع مجموعة فيوريلا هنا في احد اطراف هذا الصندوق الصغير ان ذهب الفأر الى هناك سوف يوجه نحوه ضوء أزرق من اجل ان يتم جعل الخلايا حساسة تجاه الضوء الازرق,"So to do that, we came up with a very simple paradigm in collaboration with the Fiorella group, where one side of this little box, if the animal goes there, the animal gets a pulse of light in order to make different cells in the brain sensitive to light.","['وللقيام', 'بذلك', '..', 'خرجنا', 'بنموذج', 'بسيط', 'بالتعاون', 'مع', 'مجموعة', 'Fiorella', 'هنا', 'في', 'احد', 'اطراف', 'هذا', 'الصندوق', 'الصغير', 'if', 'the', 'animal', 'goes', 'there,', 'سوف', 'يوجه', 'نحوه', 'a', 'pulse', 'of', 'light', 'من', 'اجل', 'ان', 'يتم', 'جعل', 'الخلايا', 'حساسة', 'تجاه', 'الضوء', '.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other']"
93,47.83,1.0,0.3,0.89,0.94,0.85,2,2,2,"و لكني think he has given us هذا البناء و نحن feel all the time له, that's why, كان قد منحنا الحب.",[],[],و لكني أؤمن بأنه منحنا هذا البناء و نحن نشعر بالإمتنان الدائم له و بهذا كان قد منحنا الحب.,"But I think he has given us this building and we feel all the time for him, that's why, he has given love for us.","['و', 'لكني', 'think', 'he', 'has', 'given', 'us', 'هذا', 'البناء', 'و', 'نحن', 'feel', 'all', 'the', 'time', 'له', ',', ""that's"", 'why,', 'كان', 'قد', 'منحنا', 'الحب', '.']","['ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'other']"
94,38.71,0.9,0.21,0.95,0.81,0.81,3,2,2,"سواء احببت ذلك ام لم تحب .. once you start to show up ""أون لاين"", تلج الى الانترنت فسوف يبدأ الناس بالتعامل مع your second self .. عندما you're not there في الحقيقة.",[],[],"سواء احببت ذلك ام لم تحب .. فما ان تظهر "" أون لاين "" تلج الى الانترنت فسوف يبدأ الناس بالتعامل مع الشخصية الثانية .. عندما لا تكون موجوداً انت في الحقيقة","Whether you like it or not, you're starting to show up online, and people are interacting with your second self when you're not there.","['سواء', 'احببت', 'ذلك', 'ام', 'لم', 'تحب', '..', 'once', 'you', 'start', 'to', 'show', 'up', '""أون', 'لاين""', ',', 'تلج', 'الى', 'الانترنت', 'فسوف', 'يبدأ', 'الناس', 'بالتعامل', 'مع', 'your', 'second', 'self', '..', 'عندما', ""you're"", 'not', 'there', 'في', 'الحقيقة', '.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'other', 'other', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'other']"
95,48.15,1.0,0.31,0.93,0.9,0.94,3,3,2,"""الصحافة بالتأكيد هي a business, و من أجل البقاء ينبغي أن تكون a successful business، لكن the right balance must be found بين marketing considerations والمسؤولية الصحفية.""",[],[],الصحافة بالتأكيد هي عمل تجاري، و من أجل البقاء ينبغي أن تكون عملاً ناجحاً، لكن لابد من إيجاد التوازن الصحيح بين إعتبارات التسويق والمسؤولية الصحفية.,"The press is certainly a business, and in order to survive it must be a successful business, but the right balance must be found between marketing considerations and journalistic responsibility.","['""الصحافة', 'بالتأكيد', 'هي', 'a', 'business,', 'و', 'من', 'أجل', 'البقاء', 'ينبغي', 'أن', 'تكون', 'a', 'successful', 'business', '،', 'لكن', 'the', 'right', 'balance', 'must', 'be', 'found', 'بين', 'marketing', 'considerations', 'والمسؤولية', 'الصحفية', '.', '""']","['other', 'ara', 'ara', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'eng', 'eng', 'ara', 'ara', 'other', 'other']"
96,28.57,0.69,0.24,0.98,0.9,0.89,3,3,3,"هناك قصائد الحب الأخرى التي هي ، بالطبع ، just as good, ولكن I don't think هناك واحدة يمكن ان تتجاوزها.",[],[],هناك قصائد الحب الأخرى التي هي ، بالطبع ، جيدة مثل هذه، ولكن لا اعتقد ان هناك واحدة يمكن ان تتجاوزها.,"There's other love poems that are, of course, just as good, but I don't think this one can be surpassed.","['هناك', 'قصائد', 'الحب', 'الأخرى', 'التي', 'هي', '،', 'بالطبع', '،', 'just', 'as', 'good,', 'ولكن', 'I', ""don't"", 'think', 'هناك', 'واحدة', 'يمكن', 'ان', 'تتجاوزها', '.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'other']"
97,16.67,0.38,0.17,0.99,0.91,0.91,3,2,3,لذا فقد أزعجني ما رأيته، و حزنت بشدة لما جاء في المقال that ran afterwards، فاتخذت قرارا بأن أتوقف عن العمل لمدة six months.,[],[],لذا فقد أزعجني ما رأيته، و حزنت بشدة لما جاء في المقال بعد ذلك، فاتخذت قرارا بأن أتوقف عن العمل لمدة ستة أشهر.,"So, I was so disturbed by what I saw, and I was so unhappy with the article that ran afterwards, that I decided I would take six months off.","['لذا', 'فقد', 'أزعجني', 'ما', 'رأيته،', 'و', 'حزنت', 'بشدة', 'لما', 'جاء', 'في', 'المقال', 'that', 'ran', 'afterwards', '،', 'فاتخذت', 'قرارا', 'بأن', 'أتوقف', 'عن', 'العمل', 'لمدة', 'six', 'months.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'other']"
98,37.5,0.88,0.25,0.95,0.91,0.88,3,3,2,"لقد أخذت منا يومين لترتيب هذا المكان، but hey, أتعرفون، we worked on it. هل يبدو سعيداً؟",[],[],لقد أخذت منا يومين لترتيب هذا المكان. أتعرفون، لقد عملنا عليه. هل يبدو سعيداً؟,"It took us two days just to organize the place, but hey, you know, we worked on it. Does he look happy?","['لقد', 'أخذت', 'منا', 'يومين', 'لترتيب', 'هذا', 'المكان،', 'but', 'hey,', 'أتعرفون،', 'we', 'worked', 'on', 'it.', 'هل', 'يبدو', 'سعيداً؟']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'eng', 'eng', 'ara', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara']"
